"scenario","year","variable","value","units"
"ssp126",1994,"Tgav",0.685445827634919,"degC"
"ssp126",1995,"Tgav",0.757287796980018,"degC"
"ssp126",1996,"Tgav",0.820859268399942,"degC"
"ssp126",1997,"Tgav",0.870437882786596,"degC"
"ssp126",1998,"Tgav",0.917432294940021,"degC"
"ssp126",1999,"Tgav",0.966674218118192,"degC"
"ssp126",2000,"Tgav",1.01111536648202,"degC"
"ssp126",2001,"Tgav",1.05031602918777,"degC"
"ssp126",2002,"Tgav",1.08280244505693,"degC"
"ssp126",2003,"Tgav",1.11102583173426,"degC"
"ssp126",2004,"Tgav",1.13983917491282,"degC"
"ssp126",2005,"Tgav",1.16286952944692,"degC"
"ssp126",2006,"Tgav",1.17485181890079,"degC"
"ssp126",2007,"Tgav",1.18764179517173,"degC"
"ssp126",2008,"Tgav",1.20548550007239,"degC"
"ssp126",2009,"Tgav",1.22724725855964,"degC"
"ssp126",2010,"Tgav",1.25085596026664,"degC"
"ssp126",2011,"Tgav",1.2748399889174,"degC"
"ssp126",2012,"Tgav",1.29771502349794,"degC"
"ssp126",2013,"Tgav",1.32255190173927,"degC"
"ssp126",2014,"Tgav",1.34618179498788,"degC"
"ssp126",2015,"Tgav",1.37916874584737,"degC"
"ssp126",2016,"Tgav",1.41147721589721,"degC"
"ssp126",2017,"Tgav",1.44193891132213,"degC"
"ssp126",2018,"Tgav",1.47114276078132,"degC"
"ssp126",2019,"Tgav",1.49939267844457,"degC"
"ssp126",2020,"Tgav",1.52686224641656,"degC"
"ssp126",2021,"Tgav",1.55299018275271,"degC"
"ssp126",2022,"Tgav",1.57790091386795,"degC"
"ssp126",2023,"Tgav",1.60171033688388,"degC"
"ssp126",2024,"Tgav",1.62448736757713,"degC"
"ssp126",2025,"Tgav",1.64628438064242,"degC"
"ssp126",2026,"Tgav",1.667144144578,"degC"
"ssp126",2027,"Tgav",1.68710369301348,"degC"
"ssp126",2028,"Tgav",1.70619653213027,"degC"
"ssp126",2029,"Tgav",1.72445392807463,"degC"
"ssp126",2030,"Tgav",1.74190566410985,"degC"
"ssp126",2031,"Tgav",1.75871509064656,"degC"
"ssp126",2032,"Tgav",1.77489257187217,"degC"
"ssp126",2033,"Tgav",1.79042797341556,"degC"
"ssp126",2034,"Tgav",1.80532030045359,"degC"
"ssp126",2035,"Tgav",1.81957253055215,"degC"
"ssp126",2036,"Tgav",1.83319047593319,"degC"
"ssp126",2037,"Tgav",1.84618674318528,"degC"
"ssp126",2038,"Tgav",1.85856917338964,"degC"
"ssp126",2039,"Tgav",1.87034527396562,"degC"
"ssp126",2040,"Tgav",1.88152403380641,"degC"
"ssp126",2041,"Tgav",1.89163881539614,"degC"
"ssp126",2042,"Tgav",1.90081584437865,"degC"
"ssp126",2043,"Tgav",1.90920080932551,"degC"
"ssp126",2044,"Tgav",1.91688224195484,"degC"
"ssp126",2045,"Tgav",1.92391882930036,"degC"
"ssp126",2046,"Tgav",1.93035156422885,"degC"
"ssp126",2047,"Tgav",1.9362102123284,"degC"
"ssp126",2048,"Tgav",1.94151704738356,"degC"
"ssp126",2049,"Tgav",1.94628913161847,"degC"
"ssp126",2050,"Tgav",1.95053978213305,"degC"
"ssp126",2051,"Tgav",1.95431830737916,"degC"
"ssp126",2052,"Tgav",1.95764796184933,"degC"
"ssp126",2053,"Tgav",1.96055236311483,"degC"
"ssp126",2054,"Tgav",1.96304966838627,"degC"
"ssp126",2055,"Tgav",1.96517179108347,"degC"
"ssp126",2056,"Tgav",1.96690568046457,"degC"
"ssp126",2057,"Tgav",1.9682522567112,"degC"
"ssp126",2058,"Tgav",1.96922371740759,"degC"
"ssp126",2059,"Tgav",1.96982650032961,"degC"
"ssp126",2060,"Tgav",1.97006195622118,"degC"
"ssp126",2061,"Tgav",1.96979688281366,"degC"
"ssp126",2062,"Tgav",1.96906699024119,"degC"
"ssp126",2063,"Tgav",1.96792733365977,"degC"
"ssp126",2064,"Tgav",1.96641241041619,"degC"
"ssp126",2065,"Tgav",1.96454663256864,"degC"
"ssp126",2066,"Tgav",1.96234916217367,"degC"
"ssp126",2067,"Tgav",1.95983365036797,"degC"
"ssp126",2068,"Tgav",1.95700935858718,"degC"
"ssp126",2069,"Tgav",1.95388388089083,"degC"
"ssp126",2070,"Tgav",1.95046405564711,"degC"
"ssp126",2071,"Tgav",1.94667652608052,"degC"
"ssp126",2072,"Tgav",1.94252321612137,"degC"
"ssp126",2073,"Tgav",1.93800507960354,"degC"
"ssp126",2074,"Tgav",1.93312121676311,"degC"
"ssp126",2075,"Tgav",1.92787066258763,"degC"
"ssp126",2076,"Tgav",1.92225213417903,"degC"
"ssp126",2077,"Tgav",1.91626456337154,"degC"
"ssp126",2078,"Tgav",1.90990725504894,"degC"
"ssp126",2079,"Tgav",1.90317950156185,"degC"
"ssp126",2080,"Tgav",1.89608039805175,"degC"
"ssp126",2081,"Tgav",1.8886580127175,"degC"
"ssp126",2082,"Tgav",1.88095470675286,"degC"
"ssp126",2083,"Tgav",1.8730152191672,"degC"
"ssp126",2084,"Tgav",1.86487042078901,"degC"
"ssp126",2085,"Tgav",1.85654066218282,"degC"
"ssp126",2086,"Tgav",1.84803978072259,"degC"
"ssp126",2087,"Tgav",1.83937745766999,"degC"
"ssp126",2088,"Tgav",1.8305607634338,"degC"
"ssp126",2089,"Tgav",1.82159449949676,"degC"
"ssp126",2090,"Tgav",1.81248139070323,"degC"
"ssp126",2091,"Tgav",1.80328941866617,"degC"
"ssp126",2092,"Tgav",1.79402998051488,"degC"
"ssp126",2093,"Tgav",1.78472849343557,"degC"
"ssp126",2094,"Tgav",1.77540602206531,"degC"
"ssp126",2095,"Tgav",1.7660778809237,"degC"
"ssp126",2096,"Tgav",1.7567556307954,"degC"
"ssp126",2097,"Tgav",1.74744780427599,"degC"
"ssp126",2098,"Tgav",1.7381607074973,"degC"
"ssp126",2099,"Tgav",1.72889925497238,"degC"
"ssp126",2100,"Tgav",1.71966744221463,"degC"
"ssp126",2101,"Tgav",1.71030218801725,"degC"
"ssp126",2102,"Tgav",1.70085840951352,"degC"
"ssp126",2103,"Tgav",1.6914126921784,"degC"
"ssp126",2104,"Tgav",1.68201460354982,"degC"
"ssp126",2105,"Tgav",1.67269692903347,"degC"
"ssp126",2106,"Tgav",1.66348260174052,"degC"
"ssp126",2107,"Tgav",1.65438819191722,"degC"
"ssp126",2108,"Tgav",1.64542561760023,"degC"
"ssp126",2109,"Tgav",1.63660327985277,"degC"
"ssp126",2110,"Tgav",1.62792697593808,"degC"
"ssp126",2111,"Tgav",1.61940056591551,"degC"
"ssp126",2112,"Tgav",1.61102643415633,"degC"
"ssp126",2113,"Tgav",1.60280586121199,"degC"
"ssp126",2114,"Tgav",1.59473929932397,"degC"
"ssp126",2115,"Tgav",1.58682652733706,"degC"
"ssp126",2116,"Tgav",1.57906694291765,"degC"
"ssp126",2117,"Tgav",1.57145971533868,"degC"
"ssp126",2118,"Tgav",1.56400363097935,"degC"
"ssp126",2119,"Tgav",1.55669706933009,"degC"
"ssp126",2120,"Tgav",1.54953810546691,"degC"
"ssp126",2121,"Tgav",1.54252460868006,"degC"
"ssp126",2122,"Tgav",1.53565430949176,"degC"
"ssp126",2123,"Tgav",1.52892482009496,"degC"
"ssp126",2124,"Tgav",1.52233373844108,"degC"
"ssp126",2125,"Tgav",1.51587862627726,"degC"
"ssp126",2126,"Tgav",1.50955695975696,"degC"
"ssp126",2127,"Tgav",1.5033661782471,"degC"
"ssp126",2128,"Tgav",1.49730371813857,"degC"
"ssp126",2129,"Tgav",1.49136701794474,"degC"
"ssp126",2130,"Tgav",1.48555352067066,"degC"
"ssp126",2131,"Tgav",1.47986069541662,"degC"
"ssp126",2132,"Tgav",1.47428607295737,"degC"
"ssp126",2133,"Tgav",1.46882727667305,"degC"
"ssp126",2134,"Tgav",1.46348195450355,"degC"
"ssp126",2135,"Tgav",1.45824772348797,"degC"
"ssp126",2136,"Tgav",1.45312219155978,"degC"
"ssp126",2137,"Tgav",1.44810298936902,"degC"
"ssp126",2138,"Tgav",1.4431877723305,"degC"
"ssp126",2139,"Tgav",1.43837423923869,"degC"
"ssp126",2140,"Tgav",1.43366014199525,"degC"
"ssp126",2141,"Tgav",1.42904329849808,"degC"
"ssp126",2142,"Tgav",1.42453030430598,"degC"
"ssp126",2143,"Tgav",1.42013431235785,"degC"
"ssp126",2144,"Tgav",1.41586438906642,"degC"
"ssp126",2145,"Tgav",1.41172628420509,"degC"
"ssp126",2146,"Tgav",1.40772381412537,"degC"
"ssp126",2147,"Tgav",1.40385941350542,"degC"
"ssp126",2148,"Tgav",1.40013448564016,"degC"
"ssp126",2149,"Tgav",1.39654970764996,"degC"
"ssp126",2150,"Tgav",1.39310525047636,"degC"
"ssp126",2151,"Tgav",1.38980091137155,"degC"
"ssp126",2152,"Tgav",1.38662727684343,"degC"
"ssp126",2153,"Tgav",1.38356819161398,"degC"
"ssp126",2154,"Tgav",1.38061178500754,"degC"
"ssp126",2155,"Tgav",1.37774962827343,"degC"
"ssp126",2156,"Tgav",1.37497528561379,"degC"
"ssp126",2157,"Tgav",1.37228373775219,"degC"
"ssp126",2158,"Tgav",1.36967099199622,"degC"
"ssp126",2159,"Tgav",1.36713374423292,"degC"
"ssp126",2160,"Tgav",1.36466916799759,"degC"
"ssp126",2161,"Tgav",1.36227483586586,"degC"
"ssp126",2162,"Tgav",1.35994865912393,"degC"
"ssp126",2163,"Tgav",1.35768881642771,"degC"
"ssp126",2164,"Tgav",1.35549372707886,"degC"
"ssp126",2165,"Tgav",1.35336211338556,"degC"
"ssp126",2166,"Tgav",1.35129297141142,"degC"
"ssp126",2167,"Tgav",1.34928580445601,"degC"
"ssp126",2168,"Tgav",1.3473406451125,"degC"
"ssp126",2169,"Tgav",1.34545753651201,"degC"
"ssp126",2170,"Tgav",1.34363617191089,"degC"
"ssp126",2171,"Tgav",1.34187593259151,"degC"
"ssp126",2172,"Tgav",1.34017619683574,"degC"
"ssp126",2173,"Tgav",1.33853642505973,"degC"
"ssp126",2174,"Tgav",1.33695596589851,"degC"
"ssp126",2175,"Tgav",1.33543396683431,"degC"
"ssp126",2176,"Tgav",1.33396946691275,"degC"
"ssp126",2177,"Tgav",1.33256151875275,"degC"
"ssp126",2178,"Tgav",1.33120929704661,"degC"
"ssp126",2179,"Tgav",1.32991211645388,"degC"
"ssp126",2180,"Tgav",1.32866930338358,"degC"
"ssp126",2181,"Tgav",1.32748007025725,"degC"
"ssp126",2182,"Tgav",1.32634357615595,"degC"
"ssp126",2183,"Tgav",1.32525899225172,"degC"
"ssp126",2184,"Tgav",1.3242254817562,"degC"
"ssp126",2185,"Tgav",1.32324224749409,"degC"
"ssp126",2186,"Tgav",1.32230898601489,"degC"
"ssp126",2187,"Tgav",1.32142586695149,"degC"
"ssp126",2188,"Tgav",1.32059286587759,"degC"
"ssp126",2189,"Tgav",1.31980954697402,"degC"
"ssp126",2190,"Tgav",1.31907521306709,"degC"
"ssp126",2191,"Tgav",1.3183890498394,"degC"
"ssp126",2192,"Tgav",1.31774139336396,"degC"
"ssp126",2193,"Tgav",1.31711605270024,"degC"
"ssp126",2194,"Tgav",1.31650106766975,"degC"
"ssp126",2195,"Tgav",1.31588857357605,"degC"
"ssp126",2196,"Tgav",1.31527351909475,"degC"
"ssp126",2197,"Tgav",1.31465213520161,"degC"
"ssp126",2198,"Tgav",1.31402108993262,"degC"
"ssp126",2199,"Tgav",1.31337726146809,"degC"
"ssp126",2200,"Tgav",1.31271776565429,"degC"
"ssp245",1850,"Tgav",0.11714020702554,"degC"
"ssp245",1851,"Tgav",0.122124591991989,"degC"
"ssp245",1852,"Tgav",0.128571608166981,"degC"
"ssp245",1853,"Tgav",0.135822647639025,"degC"
"ssp245",1854,"Tgav",0.142684329246122,"degC"
"ssp245",1855,"Tgav",0.137851332844833,"degC"
"ssp245",1856,"Tgav",0.0943666666554113,"degC"
"ssp245",1857,"Tgav",0.0377118072679191,"degC"
"ssp245",1858,"Tgav",0.02237900608797,"degC"
"ssp245",1859,"Tgav",0.0423519732660814,"degC"
"ssp245",1860,"Tgav",0.0689569846447355,"degC"
"ssp245",1861,"Tgav",0.087541782287272,"degC"
"ssp245",1862,"Tgav",0.0933487345894605,"degC"
"ssp245",1863,"Tgav",0.0983746276212696,"degC"
"ssp245",1864,"Tgav",0.110313073392515,"degC"
"ssp245",1865,"Tgav",0.124250005402407,"degC"
"ssp245",1866,"Tgav",0.137358996486239,"degC"
"ssp245",1867,"Tgav",0.148512745642835,"degC"
"ssp245",1868,"Tgav",0.157691887239198,"degC"
"ssp245",1869,"Tgav",0.164665220945669,"degC"
"ssp245",1870,"Tgav",0.170282744087937,"degC"
"ssp245",1871,"Tgav",0.175573356390908,"degC"
"ssp245",1872,"Tgav",0.179243893534166,"degC"
"ssp245",1873,"Tgav",0.181311346464658,"degC"
"ssp245",1874,"Tgav",0.184600173644304,"degC"
"ssp245",1875,"Tgav",0.187633750257234,"degC"
"ssp245",1876,"Tgav",0.186948249780991,"degC"
"ssp245",1877,"Tgav",0.18675495272082,"degC"
"ssp245",1878,"Tgav",0.190445548830516,"degC"
"ssp245",1879,"Tgav",0.19570843987078,"degC"
"ssp245",1880,"Tgav",0.20105931922921,"degC"
"ssp245",1881,"Tgav",0.206631970142871,"degC"
"ssp245",1882,"Tgav",0.201718544316888,"degC"
"ssp245",1883,"Tgav",0.118752424310098,"degC"
"ssp245",1884,"Tgav",-0.0129312040525703,"degC"
"ssp245",1885,"Tgav",-0.0630875812986548,"degC"
"ssp245",1886,"Tgav",-0.0510714836184401,"degC"
"ssp245",1887,"Tgav",-0.0305454922791917,"degC"
"ssp245",1888,"Tgav",-0.00929031401531195,"degC"
"ssp245",1889,"Tgav",-0.000421327201755684,"degC"
"ssp245",1890,"Tgav",-0.00106123718697597,"degC"
"ssp245",1891,"Tgav",0.00353749049250792,"degC"
"ssp245",1892,"Tgav",0.0225353435522128,"degC"
"ssp245",1893,"Tgav",0.0507149532977525,"degC"
"ssp245",1894,"Tgav",0.081534063854569,"degC"
"ssp245",1895,"Tgav",0.104354494714902,"degC"
"ssp245",1896,"Tgav",0.108730970707631,"degC"
"ssp245",1897,"Tgav",0.104542548266725,"degC"
"ssp245",1898,"Tgav",0.110740614156632,"degC"
"ssp245",1899,"Tgav",0.125978146795023,"degC"
"ssp245",1900,"Tgav",0.142726593501734,"degC"
"ssp245",1901,"Tgav",0.155203351559551,"degC"
"ssp245",1902,"Tgav",0.126188721769284,"degC"
"ssp245",1903,"Tgav",0.0669092682069369,"degC"
"ssp245",1904,"Tgav",0.0469595540147849,"degC"
"ssp245",1905,"Tgav",0.0665053849013008,"degC"
"ssp245",1906,"Tgav",0.091223688393483,"degC"
"ssp245",1907,"Tgav",0.105395394222376,"degC"
"ssp245",1908,"Tgav",0.117671435531606,"degC"
"ssp245",1909,"Tgav",0.132813674127005,"degC"
"ssp245",1910,"Tgav",0.147589362337198,"degC"
"ssp245",1911,"Tgav",0.160599339695503,"degC"
"ssp245",1912,"Tgav",0.149591399975894,"degC"
"ssp245",1913,"Tgav",0.129943767917993,"degC"
"ssp245",1914,"Tgav",0.136325578546449,"degC"
"ssp245",1915,"Tgav",0.153734460891851,"degC"
"ssp245",1916,"Tgav",0.168242196976542,"degC"
"ssp245",1917,"Tgav",0.179467693932731,"degC"
"ssp245",1918,"Tgav",0.1894919085741,"degC"
"ssp245",1919,"Tgav",0.201241323139732,"degC"
"ssp245",1920,"Tgav",0.202130562263361,"degC"
"ssp245",1921,"Tgav",0.205766032901413,"degC"
"ssp245",1922,"Tgav",0.216653793199167,"degC"
"ssp245",1923,"Tgav",0.224960557809713,"degC"
"ssp245",1924,"Tgav",0.231107080289305,"degC"
"ssp245",1925,"Tgav",0.236885549355951,"degC"
"ssp245",1926,"Tgav",0.242978427909548,"degC"
"ssp245",1927,"Tgav",0.247464845704717,"degC"
"ssp245",1928,"Tgav",0.247786759862206,"degC"
"ssp245",1929,"Tgav",0.242999988552329,"degC"
"ssp245",1930,"Tgav",0.244608660370308,"degC"
"ssp245",1931,"Tgav",0.253304209959151,"degC"
"ssp245",1932,"Tgav",0.261977502953581,"degC"
"ssp245",1933,"Tgav",0.268821047500803,"degC"
"ssp245",1934,"Tgav",0.276112653115062,"degC"
"ssp245",1935,"Tgav",0.281646504579319,"degC"
"ssp245",1936,"Tgav",0.286207567899421,"degC"
"ssp245",1937,"Tgav",0.288799560705514,"degC"
"ssp245",1938,"Tgav",0.292858970364679,"degC"
"ssp245",1939,"Tgav",0.295609016052349,"degC"
"ssp245",1940,"Tgav",0.297994430718301,"degC"
"ssp245",1941,"Tgav",0.300878735860811,"degC"
"ssp245",1942,"Tgav",0.301609338431612,"degC"
"ssp245",1943,"Tgav",0.302666336513157,"degC"
"ssp245",1944,"Tgav",0.30769087247283,"degC"
"ssp245",1945,"Tgav",0.318111955661879,"degC"
"ssp245",1946,"Tgav",0.328972752484812,"degC"
"ssp245",1947,"Tgav",0.334137897141224,"degC"
"ssp245",1948,"Tgav",0.337985586895313,"degC"
"ssp245",1949,"Tgav",0.342713167132939,"degC"
"ssp245",1950,"Tgav",0.344827195432693,"degC"
"ssp245",1951,"Tgav",0.347627647819339,"degC"
"ssp245",1952,"Tgav",0.351048666485208,"degC"
"ssp245",1953,"Tgav",0.354894657867092,"degC"
"ssp245",1954,"Tgav",0.361041422157275,"degC"
"ssp245",1955,"Tgav",0.367509715579614,"degC"
"ssp245",1956,"Tgav",0.373781916046655,"degC"
"ssp245",1957,"Tgav",0.38081436461706,"degC"
"ssp245",1958,"Tgav",0.390306664453017,"degC"
"ssp245",1959,"Tgav",0.399022696688795,"degC"
"ssp245",1960,"Tgav",0.401086123354408,"degC"
"ssp245",1961,"Tgav",0.389756555292747,"degC"
"ssp245",1962,"Tgav",0.376891236204645,"degC"
"ssp245",1963,"Tgav",0.327068737716739,"degC"
"ssp245",1964,"Tgav",0.257506832436133,"degC"
"ssp245",1965,"Tgav",0.233704103450774,"degC"
"ssp245",1966,"Tgav",0.254564213366453,"degC"
"ssp245",1967,"Tgav",0.286696611458364,"degC"
"ssp245",1968,"Tgav",0.294409596612496,"degC"
"ssp245",1969,"Tgav",0.293595640143591,"degC"
"ssp245",1970,"Tgav",0.314738336973717,"degC"
"ssp245",1971,"Tgav",0.35182392896324,"degC"
"ssp245",1972,"Tgav",0.386252081632022,"degC"
"ssp245",1973,"Tgav",0.410477532453223,"degC"
"ssp245",1974,"Tgav",0.421138790462671,"degC"
"ssp245",1975,"Tgav",0.426202486132393,"degC"
"ssp245",1976,"Tgav",0.443136916163962,"degC"
"ssp245",1977,"Tgav",0.47541319290107,"degC"
"ssp245",1978,"Tgav",0.504516520021214,"degC"
"ssp245",1979,"Tgav",0.529043313134517,"degC"
"ssp245",1980,"Tgav",0.556889665370549,"degC"
"ssp245",1981,"Tgav",0.5795293739467,"degC"
"ssp245",1982,"Tgav",0.543632011182236,"degC"
"ssp245",1983,"Tgav",0.494516172173302,"degC"
"ssp245",1984,"Tgav",0.510910819768454,"degC"
"ssp245",1985,"Tgav",0.559238014204943,"degC"
"ssp245",1986,"Tgav",0.606632325915374,"degC"
"ssp245",1987,"Tgav",0.647966574380365,"degC"
"ssp245",1988,"Tgav",0.688464127949688,"degC"
"ssp245",1989,"Tgav",0.726874087026284,"degC"
"ssp245",1990,"Tgav",0.761473113810311,"degC"
"ssp245",1991,"Tgav",0.70986366460367,"degC"
"ssp245",1992,"Tgav",0.621683527877757,"degC"
"ssp245",1993,"Tgav",0.624217097066584,"degC"
"ssp245",1994,"Tgav",0.685445827634919,"degC"
"ssp245",1995,"Tgav",0.757287796980018,"degC"
"ssp245",1996,"Tgav",0.820859268399942,"degC"
"ssp245",1997,"Tgav",0.870437882786596,"degC"
"ssp245",1998,"Tgav",0.917432294940021,"degC"
"ssp245",1999,"Tgav",0.966674218118192,"degC"
"ssp245",2000,"Tgav",1.01111536648202,"degC"
"ssp245",2001,"Tgav",1.05031602918777,"degC"
"ssp245",2002,"Tgav",1.08280244505693,"degC"
"ssp245",2003,"Tgav",1.11102583173426,"degC"
"ssp245",2004,"Tgav",1.13983917491282,"degC"
"ssp245",2005,"Tgav",1.16286952944692,"degC"
"ssp245",2006,"Tgav",1.17485181890079,"degC"
"ssp245",2007,"Tgav",1.18764179517173,"degC"
"ssp245",2008,"Tgav",1.20548550007239,"degC"
"ssp245",2009,"Tgav",1.22724725855964,"degC"
"ssp245",2010,"Tgav",1.25085596026664,"degC"
"ssp245",2011,"Tgav",1.2748399889174,"degC"
"ssp245",2012,"Tgav",1.29771502349794,"degC"
"ssp245",2013,"Tgav",1.32255190173927,"degC"
"ssp245",2014,"Tgav",1.34618179498788,"degC"
"ssp245",2015,"Tgav",1.37916874584737,"degC"
"ssp245",2016,"Tgav",1.41228152995606,"degC"
"ssp245",2017,"Tgav",1.44438540527643,"degC"
"ssp245",2018,"Tgav",1.47601165666157,"degC"
"ssp245",2019,"Tgav",1.50743172479095,"degC"
"ssp245",2020,"Tgav",1.53879473648252,"degC"
"ssp245",2021,"Tgav",1.56819317044645,"degC"
"ssp245",2022,"Tgav",1.59594785829209,"degC"
"ssp245",2023,"Tgav",1.62252663144968,"degC"
"ssp245",2024,"Tgav",1.64820899903457,"degC"
"ssp245",2025,"Tgav",1.67317635730074,"degC"
"ssp245",2026,"Tgav",1.69755399542555,"degC"
"ssp245",2027,"Tgav",1.72143270855434,"degC"
"ssp245",2028,"Tgav",1.74488088244963,"degC"
"ssp245",2029,"Tgav",1.76795170807588,"degC"
"ssp245",2030,"Tgav",1.79068770420743,"degC"
"ssp245",2031,"Tgav",1.8137892896038,"degC"
"ssp245",2032,"Tgav",1.83713525213492,"degC"
"ssp245",2033,"Tgav",1.86054452850261,"degC"
"ssp245",2034,"Tgav",1.88391287165146,"degC"
"ssp245",2035,"Tgav",1.90716715057206,"degC"
"ssp245",2036,"Tgav",1.93029143501221,"degC"
"ssp245",2037,"Tgav",1.95325852271277,"degC"
"ssp245",2038,"Tgav",1.97604917560334,"degC"
"ssp245",2039,"Tgav",1.99865524240342,"degC"
"ssp245",2040,"Tgav",2.02107436350134,"degC"
"ssp245",2041,"Tgav",2.04334616180963,"degC"
"ssp245",2042,"Tgav",2.06544446725137,"degC"
"ssp245",2043,"Tgav",2.08733222437777,"degC"
"ssp245",2044,"Tgav",2.10898656218299,"degC"
"ssp245",2045,"Tgav",2.13039478181602,"degC"
"ssp245",2046,"Tgav",2.15155034237993,"degC"
"ssp245",2047,"Tgav",2.17245072414825,"degC"
"ssp245",2048,"Tgav",2.19309615162689,"degC"
"ssp245",2049,"Tgav",2.21348875333499,"degC"
"ssp245",2050,"Tgav",2.23363199177701,"degC"
"ssp245",2051,"Tgav",2.25318457928688,"degC"
"ssp245",2052,"Tgav",2.27218819613569,"degC"
"ssp245",2053,"Tgav",2.29070093500784,"degC"
"ssp245",2054,"Tgav",2.30875660879302,"degC"
"ssp245",2055,"Tgav",2.32637893688929,"degC"
"ssp245",2056,"Tgav",2.34358270700754,"degC"
"ssp245",2057,"Tgav",2.36038803136693,"degC"
"ssp245",2058,"Tgav",2.37680840407674,"degC"
"ssp245",2059,"Tgav",2.39285182557613,"degC"
"ssp245",2060,"Tgav",2.40852791643029,"degC"
"ssp245",2061,"Tgav",2.42359444227603,"degC"
"ssp245",2062,"Tgav",2.43812018574924,"degC"
"ssp245",2063,"Tgav",2.45218604336902,"degC"
"ssp245",2064,"Tgav",2.46584229546604,"degC"
"ssp245",2065,"Tgav",2.47912286410556,"degC"
"ssp245",2066,"Tgav",2.49205197669943,"degC"
"ssp245",2067,"Tgav",2.5046476734172,"degC"
"ssp245",2068,"Tgav",2.51692379526811,"degC"
"ssp245",2069,"Tgav",2.52889123641363,"degC"
"ssp245",2070,"Tgav",2.5405587766841,"degC"
"ssp245",2071,"Tgav",2.55193084218461,"degC"
"ssp245",2072,"Tgav",2.5629852694854,"degC"
"ssp245",2073,"Tgav",2.5736855764393,"degC"
"ssp245",2074,"Tgav",2.58400632584425,"degC"
"ssp245",2075,"Tgav",2.59393114761229,"degC"
"ssp245",2076,"Tgav",2.6034490713788,"degC"
"ssp245",2077,"Tgav",2.6125594004894,"degC"
"ssp245",2078,"Tgav",2.62124635993491,"degC"
"ssp245",2079,"Tgav",2.62951262907083,"degC"
"ssp245",2080,"Tgav",2.63735436006743,"degC"
"ssp245",2081,"Tgav",2.64494393497431,"degC"
"ssp245",2082,"Tgav",2.65226255494903,"degC"
"ssp245",2083,"Tgav",2.65926533329418,"degC"
"ssp245",2084,"Tgav",2.66592322092906,"degC"
"ssp245",2085,"Tgav",2.67221637645059,"degC"
"ssp245",2086,"Tgav",2.67813044204545,"degC"
"ssp245",2087,"Tgav",2.6836549453651,"degC"
"ssp245",2088,"Tgav",2.68878228596277,"degC"
"ssp245",2089,"Tgav",2.6935064584635,"degC"
"ssp245",2090,"Tgav",2.69782222343329,"degC"
"ssp245",2091,"Tgav",2.70163327433091,"degC"
"ssp245",2092,"Tgav",2.70497127753686,"degC"
"ssp245",2093,"Tgav",2.70789248886669,"degC"
"ssp245",2094,"Tgav",2.71043533621212,"degC"
"ssp245",2095,"Tgav",2.71262545389576,"degC"
"ssp245",2096,"Tgav",2.71448071871698,"degC"
"ssp245",2097,"Tgav",2.71603960678375,"degC"
"ssp245",2098,"Tgav",2.71727819500461,"degC"
"ssp245",2099,"Tgav",2.71819962623414,"degC"
"ssp245",2100,"Tgav",2.7188186785733,"degC"
"ssp245",2101,"Tgav",2.71920695310318,"degC"
"ssp245",2102,"Tgav",2.71938731470693,"degC"
"ssp245",2103,"Tgav",2.7194174419481,"degC"
"ssp245",2104,"Tgav",2.71934413952005,"degC"
"ssp245",2105,"Tgav",2.71919900852614,"degC"
"ssp245",2106,"Tgav",2.71900771975586,"degC"
"ssp245",2107,"Tgav",2.7187930249968,"degC"
"ssp245",2108,"Tgav",2.71857230811599,"degC"
"ssp245",2109,"Tgav",2.71835839216765,"degC"
"ssp245",2110,"Tgav",2.71816273519957,"degC"
"ssp245",2111,"Tgav",2.71799556616735,"degC"
"ssp245",2112,"Tgav",2.71786457719096,"degC"
"ssp245",2113,"Tgav",2.71777576802603,"degC"
"ssp245",2114,"Tgav",2.71773476848652,"degC"
"ssp245",2115,"Tgav",2.71774643600883,"degC"
"ssp245",2116,"Tgav",2.71781443932524,"degC"
"ssp245",2117,"Tgav",2.71794190188144,"degC"
"ssp245",2118,"Tgav",2.71813170179051,"degC"
"ssp245",2119,"Tgav",2.71838605913677,"degC"
"ssp245",2120,"Tgav",2.71870642367763,"degC"
"ssp245",2121,"Tgav",2.71909390242437,"degC"
"ssp245",2122,"Tgav",2.71954943013553,"degC"
"ssp245",2123,"Tgav",2.72007355055414,"degC"
"ssp245",2124,"Tgav",2.72066647931044,"degC"
"ssp245",2125,"Tgav",2.72132829039637,"degC"
"ssp245",2126,"Tgav",2.72205889119711,"degC"
"ssp245",2127,"Tgav",2.72285793951711,"degC"
"ssp245",2128,"Tgav",2.72372490132748,"degC"
"ssp245",2129,"Tgav",2.72465915797201,"degC"
"ssp245",2130,"Tgav",2.72565999245518,"degC"
"ssp245",2131,"Tgav",2.72672655487834,"degC"
"ssp245",2132,"Tgav",2.72785792531484,"degC"
"ssp245",2133,"Tgav",2.72905318452398,"degC"
"ssp245",2134,"Tgav",2.73031134709039,"degC"
"ssp245",2135,"Tgav",2.73163130374542,"degC"
"ssp245",2136,"Tgav",2.7330118634505,"degC"
"ssp245",2137,"Tgav",2.7344517952622,"degC"
"ssp245",2138,"Tgav",2.73594981985258,"degC"
"ssp245",2139,"Tgav",2.73750462328228,"degC"
"ssp245",2140,"Tgav",2.73911488134926,"degC"
